country,year,iso_code,population,gdp,biofuel_cons_change_pct,biofuel_cons_change_twh,biofuel_cons_per_capita,biofuel_consumption,biofuel_elec_per_capita,biofuel_electricity,biofuel_share_elec,biofuel_share_energy,carbon_intensity_elec,coal_cons_change_pct,coal_cons_change_twh,coal_cons_per_capita,coal_consumption,coal_elec_per_capita,coal_electricity,coal_prod_change_pct,coal_prod_change_twh,coal_prod_per_capita,coal_production,coal_share_elec,coal_share_energy,electricity_demand,electricity_generation,electricity_share_energy,energy_cons_change_pct,energy_cons_change_twh,energy_per_capita,energy_per_gdp,fossil_cons_change_pct,fossil_cons_change_twh,fossil_elec_per_capita,fossil_electricity,fossil_energy_per_capita,fossil_fuel_consumption,fossil_share_elec,fossil_share_energy,gas_cons_change_pct,gas_cons_change_twh,gas_consumption,gas_elec_per_capita,gas_electricity,gas_energy_per_capita,gas_prod_change_pct,gas_prod_change_twh,gas_prod_per_capita,gas_production,gas_share_elec,gas_share_energy,greenhouse_gas_emissions,hydro_cons_change_pct,hydro_cons_change_twh,hydro_consumption,hydro_elec_per_capita,hydro_electricity,hydro_energy_per_capita,hydro_share_elec,hydro_share_energy,low_carbon_cons_change_pct,low_carbon_cons_change_twh,low_carbon_consumption,low_carbon_elec_per_capita,low_carbon_electricity,low_carbon_energy_per_capita,low_carbon_share_elec,low_carbon_share_energy,net_elec_imports,net_elec_imports_share_demand,nuclear_cons_change_pct,nuclear_cons_change_twh,nuclear_consumption,nuclear_elec_per_capita,nuclear_electricity,nuclear_energy_per_capita,nuclear_share_elec,nuclear_share_energy,oil_cons_change_pct,oil_cons_change_twh,oil_consumption,oil_elec_per_capita,oil_electricity,oil_energy_per_capita,oil_prod_change_pct,oil_prod_change_twh,oil_prod_per_capita,oil_production,oil_share_elec,oil_share_energy,other_renewable_consumption,other_renewable_electricity,other_renewable_exc_biofuel_electricity,other_renewables_cons_change_pct,other_renewables_cons_change_twh,other_renewables_elec_per_capita,other_renewables_elec_per_capita_exc_biofuel,other_renewables_energy_per_capita,other_renewables_share_elec,other_renewables_share_elec_exc_biofuel,other_renewables_share_energy,per_capita_electricity,primary_energy_consumption,renewables_cons_change_pct,renewables_cons_change_twh,renewables_consumption,renewables_elec_per_capita,renewables_electricity,renewables_energy_per_capita,renewables_share_elec,renewables_share_energy,solar_cons_change_pct,solar_cons_change_twh,solar_consumption,solar_elec_per_capita,solar_electricity,solar_energy_per_capita,solar_share_elec,solar_share_energy,wind_cons_change_pct,wind_cons_change_twh,wind_consumption,wind_elec_per_capita,wind_electricity,wind_energy_per_capita,wind_share_elec,wind_share_energy
Switzerland,2005,CHE,7428437.0,373064302592.0,,,,,21.539,0.16,0.297,,57.111,11.439,0.172,225.859,1.678,0.0,0.0,,0.0,0.0,0.0,0.0,0.495,60.28,53.93,15.919,-4.071,-14.376,45606.344,0.908,2.035,3.637,399.815,2.97,24546.771,182.344,5.507,53.823,2.661,0.839,32.364,0.0,0.0,4356.756,,0.0,0.0,0.0,0.0,9.553,3.08,-7.472,-7.837,89.424,3858.147,28.66,12038.08,53.143,26.396,-9.855,-18.013,156.44,6860.124,50.96,21059.57,94.493,46.177,6.35,10.534,-13.416,-10.337,63.689,2976.4,22.11,8573.709,40.998,18.799,1.803,2.626,148.302,399.815,2.97,19964.156,,0.0,0.0,0.0,5.507,43.775,3.243,0.16,0.0,4.742,0.147,21.539,0.0,436.603,0.297,0.0,0.957,7259.939,338.784,-7.111,-7.676,92.75,3883.724,28.85,12485.862,53.495,27.377,16.667,0.008,0.06,2.692,0.02,8.095,0.037,0.018,33.333,0.006,0.023,1.346,0.01,3.084,0.019,0.007
Switzerland,2006,CHE,7475014.0,395138629632.0,,,,,21.405,0.16,0.276,,55.412,7.947,0.133,242.289,1.811,0.0,0.0,,0.0,0.0,0.0,0.0,0.514,60.63,57.93,16.432,4.06,13.754,47162.109,0.892,1.607,2.931,414.715,3.1,24785.934,185.275,5.351,52.555,-2.764,-0.894,31.469,0.0,0.0,4209.951,,0.0,0.0,0.0,0.0,8.927,3.21,-0.858,-1.325,88.099,3781.933,28.27,11785.799,48.8,24.99,7.767,10.823,167.262,7335.104,54.83,22376.176,94.649,47.445,2.7,4.453,19.183,11.74,75.429,3527.753,26.37,10090.828,45.52,21.396,2.49,3.692,151.995,414.715,3.1,20333.695,,0.0,0.0,0.0,5.351,43.114,3.623,0.16,0.0,11.713,0.38,21.405,0.0,484.702,0.276,0.0,1.028,7749.818,352.537,-0.431,-0.917,91.833,3807.351,28.46,12285.347,49.128,26.049,14.286,0.008,0.068,2.676,0.02,9.136,0.035,0.019,87.5,0.02,0.043,1.338,0.01,5.71,0.017,0.012
Switzerland,2007,CHE,7541909.0,419030794240.0,,,,,19.889,0.15,0.242,,52.208,11.963,0.217,268.868,2.028,0.0,0.0,,0.0,0.0,0.0,0.0,0.582,60.0,62.06,17.803,-1.119,-3.944,46220.898,0.832,-8.365,-15.499,399.103,3.01,22511.066,169.776,4.85,48.703,-2.63,-0.828,30.642,0.0,0.0,4062.853,,0.0,0.0,0.0,0.0,8.79,3.24,13.861,11.584,99.683,4290.691,32.36,13217.245,52.143,28.596,7.441,11.555,178.817,7829.583,59.05,23709.83,95.15,51.297,-2.06,-3.433,0.381,-0.186,75.243,3512.373,26.49,9976.688,42.684,21.585,-9.795,-14.888,137.107,399.103,3.01,18179.348,,0.0,0.0,0.0,4.85,39.331,3.764,0.15,0.0,3.877,0.14,19.889,0.0,499.026,0.242,0.0,1.08,8228.687,348.594,13.51,11.741,103.574,4317.209,32.56,13733.143,52.465,29.712,20.833,0.014,0.082,3.978,0.03,10.873,0.048,0.024,6.667,0.003,0.045,2.652,0.02,5.999,0.032,0.013
Switzerland,2008,CHE,7638288.0,436420476928.0,,,6.726,0.051,19.638,0.15,0.239,0.014,52.296,-10.137,-0.206,238.564,1.822,0.0,0.0,,0.0,0.0,0.0,0.0,0.506,61.59,62.72,17.413,3.326,11.595,47155.75,0.825,6.381,10.834,397.995,3.04,23645.391,180.61,4.847,50.143,6.545,2.006,32.647,0.0,0.0,4274.154,,0.0,0.0,0.0,0.0,9.064,3.28,2.23,1.59,101.273,4347.833,33.21,13258.567,52.95,28.117,1.052,0.762,179.579,7813.27,59.68,23510.357,95.153,49.857,-1.13,-1.835,-0.805,-1.069,74.174,3439.252,26.27,9710.838,41.885,20.593,6.589,9.034,146.141,397.995,3.04,19132.674,,0.0,0.0,0.0,4.847,40.573,3.923,0.15,0.0,4.241,0.16,19.638,0.0,513.625,0.239,0.0,1.089,8211.264,360.189,2.463,1.831,105.405,4374.017,33.41,13799.521,53.268,29.264,27.586,0.022,0.104,3.928,0.03,13.612,0.048,0.029,18.75,0.008,0.053,2.618,0.02,6.99,0.032,0.015
Switzerland,2009,CHE,7734402.0,434943557632.0,14.502,0.007,7.606,0.059,16.808,0.13,0.209,0.016,52.006,-5.64,-0.103,222.311,1.719,0.0,0.0,,0.0,0.0,0.0,0.0,0.479,60.14,62.3,17.346,-0.287,-1.032,46436.273,0.826,0.495,0.894,387.877,3.0,23467.168,181.505,4.815,50.536,-4.016,-1.311,31.336,0.0,0.0,4051.523,,0.0,0.0,0.0,0.0,8.725,3.24,-0.866,-1.497,99.776,4244.672,32.83,12900.227,52.697,27.78,-0.459,-1.927,177.652,7667.044,59.3,22969.1,95.185,49.464,-2.16,-3.592,-0.05,-0.495,73.68,3396.513,26.27,9526.224,42.167,20.515,1.579,2.308,148.449,387.877,3.0,19193.334,,0.0,0.0,0.0,4.815,41.333,3.923,0.13,0.0,0.0,0.0,16.808,0.0,507.243,0.209,0.0,1.092,8054.921,359.157,-0.759,-1.432,103.973,4270.53,33.03,13442.876,53.018,28.949,45.946,0.047,0.151,6.465,0.05,19.498,0.08,0.042,21.053,0.011,0.064,2.586,0.02,8.305,0.032,0.018
Switzerland,2010,CHE,7822444.0,455990116352.0,57.271,0.034,11.827,0.093,17.897,0.14,0.226,0.026,55.6,0.323,0.006,220.519,1.725,0.0,0.0,,0.0,0.0,0.0,0.0,0.493,62.57,62.05,17.74,-2.611,-9.376,44714.965,0.767,-3.86,-7.005,424.42,3.32,22307.521,174.499,5.351,49.888,11.701,3.667,35.003,0.0,0.0,4474.66,,0.0,0.0,0.0,0.0,10.007,3.45,0.944,0.324,100.099,4251.868,33.26,12796.417,53.602,28.618,-0.765,-2.371,175.281,7507.884,58.73,22407.443,94.649,50.112,0.52,0.831,-3.499,-3.015,70.665,3221.5,25.2,9033.637,40.612,20.203,-7.193,-10.677,137.772,424.42,3.32,17612.342,,0.0,0.0,0.0,5.351,39.388,4.06,0.14,0.0,3.499,0.137,17.897,0.0,519.081,0.226,0.0,1.161,7932.304,349.78,1.261,0.643,104.616,4286.384,33.53,13373.808,54.037,29.909,74.074,0.11,0.261,11.505,0.09,33.353,0.145,0.075,60.87,0.038,0.103,5.113,0.04,13.128,0.064,0.029
Switzerland,2011,CHE,7910988.0,472720965632.0,8.027,0.007,12.633,0.1,18.961,0.15,0.253,0.03,57.601,-7.568,-0.131,201.548,1.594,0.0,0.0,,0.0,0.0,0.0,0.0,0.48,61.79,59.2,17.829,-5.074,-17.746,41971.254,0.702,-4.715,-8.229,422.198,3.34,21017.709,166.271,5.642,50.076,-11.301,-3.956,31.047,0.0,0.0,3924.569,,0.0,0.0,0.0,0.0,9.351,3.41,-10.179,-10.737,89.362,3780.817,29.91,11295.946,50.524,26.914,-4.79,-9.518,165.763,7061.065,55.86,20953.545,94.358,49.924,2.59,4.192,1.408,0.558,71.223,3230.949,25.56,9003.104,43.176,21.451,-3.007,-4.142,133.629,422.198,3.34,16891.59,,0.0,0.0,0.0,5.642,40.246,4.421,0.15,0.0,8.884,0.361,18.961,0.0,558.869,0.253,0.0,1.332,7483.263,332.034,-9.168,-10.076,94.54,3830.116,30.3,11950.443,51.182,28.473,78.723,0.203,0.463,21.489,0.17,58.584,0.287,0.14,89.189,0.09,0.193,8.848,0.07,24.41,0.118,0.058
Switzerland,2012,CHE,7995738.0,477669457920.0,13.048,0.013,14.13,0.113,18.76,0.15,0.234,0.032,56.88,-9.93,-0.158,179.61,1.436,0.0,0.0,,0.0,0.0,0.0,0.0,0.409,61.97,64.17,18.286,5.691,18.896,43889.645,0.735,3.208,5.334,438.984,3.51,21462.041,171.605,5.47,48.9,9.618,2.986,34.033,0.0,0.0,4256.434,,0.0,0.0,0.0,0.0,9.698,3.65,19.173,16.488,105.85,4474.884,35.78,13238.293,55.758,30.163,8.58,13.562,179.325,7586.542,60.66,22427.6,94.53,51.1,-2.2,-3.55,-4.754,-3.797,67.427,3044.122,24.34,8432.828,37.931,19.214,1.876,2.506,136.135,438.984,3.51,17025.998,,0.0,0.0,0.0,5.47,38.793,4.874,0.15,0.0,10.253,0.453,18.76,0.0,609.637,0.234,0.0,1.389,8025.525,350.93,19.096,17.359,111.899,4542.42,36.32,13994.771,56.6,31.886,77.976,0.356,0.82,37.52,0.3,102.534,0.468,0.234,25.714,0.048,0.241,11.256,0.09,30.177,0.14,0.069
Switzerland,2013,CHE,8088370.0,486174916608.0,9.185,0.01,15.251,0.123,18.545,0.15,0.232,0.034,56.397,7.737,0.111,191.29,1.547,0.0,0.0,,0.0,0.0,0.0,0.0,0.43,62.32,64.72,17.975,2.598,9.116,44514.031,0.741,4.824,8.279,430.247,3.48,22239.803,179.884,5.377,49.961,5.313,1.808,35.842,0.0,0.0,4431.26,,0.0,0.0,0.0,0.0,9.955,3.65,-0.361,-1.018,104.832,4405.09,35.63,12960.884,55.053,29.116,1.068,0.837,180.162,7571.365,61.24,22274.229,94.623,50.039,-2.4,-3.851,2.161,1.042,68.469,3074.785,24.87,8465.062,38.427,19.017,4.671,6.359,142.495,430.247,3.48,17617.252,,0.0,0.0,0.0,5.377,39.577,5.13,0.15,0.0,5.239,0.255,18.545,0.0,634.228,0.232,0.0,1.425,8001.613,360.046,0.379,-0.205,111.694,4496.58,36.37,13809.167,56.196,31.022,67.224,0.543,1.363,61.817,0.5,168.478,0.773,0.378,2.273,0.004,0.245,11.127,0.09,30.326,0.139,0.068
Switzerland,2014,CHE,8187792.0,495886106624.0,102.767,0.127,30.549,0.25,17.099,0.14,0.212,0.073,54.443,2.334,0.036,193.377,1.583,0.0,0.0,,0.0,0.0,0.0,0.0,0.461,60.45,65.94,19.184,-4.532,-16.318,41980.578,0.693,-10.845,-19.509,411.588,3.37,19587.031,160.375,5.111,46.657,-13.377,-4.794,31.047,0.0,0.0,3791.892,,0.0,0.0,0.0,0.0,9.032,3.59,-1.104,-1.778,103.054,4289.312,35.12,12586.325,53.261,29.981,2.534,3.192,183.354,7641.865,62.57,22393.551,94.889,53.343,-5.49,-9.082,6.027,3.692,72.161,3220.649,26.37,8813.185,39.991,20.993,-10.352,-14.751,127.744,411.588,3.37,15601.763,,0.0,0.0,0.0,5.111,37.164,5.334,0.14,0.0,3.983,0.204,17.099,0.0,651.479,0.212,0.0,1.552,8053.453,343.728,0.292,-0.5,111.193,4421.217,36.2,13580.364,54.898,32.349,68.4,0.918,2.281,102.592,0.84,278.593,1.274,0.664,12.222,0.028,0.274,12.213,0.1,33.418,0.152,0.08
Switzerland,2015,CHE,8281735.0,500062388224.0,132.127,0.33,70.109,0.581,14.49,0.12,0.193,0.173,56.798,-8.596,-0.136,174.749,1.447,0.0,0.0,,0.0,0.0,0.0,0.0,0.431,61.12,62.15,18.492,-2.22,-7.631,40582.914,0.672,2.233,3.581,402.09,3.33,19797.25,163.956,5.358,48.782,6.844,2.125,33.172,0.0,0.0,4005.468,,0.0,0.0,0.0,0.0,9.87,3.53,0.583,-0.016,103.038,4272.052,35.38,12441.608,56.927,30.657,-5.435,-11.212,172.141,7102.376,58.82,20785.664,94.642,51.218,-1.03,-1.685,-16.212,-12.058,60.102,2667.315,22.09,7257.205,35.543,17.882,1.246,1.592,129.336,402.09,3.33,15617.034,,0.0,0.0,0.0,5.358,38.482,5.111,0.12,0.0,-4.189,-0.223,14.49,0.0,617.107,0.193,0.0,1.521,7504.466,336.097,1.878,0.846,112.039,4435.061,36.73,13528.459,59.099,33.335,32.898,0.732,3.013,135.237,1.12,363.865,1.802,0.897,8.911,0.023,0.296,13.282,0.11,35.769,0.177,0.088
Switzerland,2016,CHE,8372902.0,508579282944.0,60.382,0.351,111.218,0.931,17.915,0.15,0.261,0.295,64.0,-8.061,-0.117,158.912,1.331,0.0,0.0,,0.0,0.0,0.0,0.0,0.421,61.42,57.5,18.189,-5.944,-19.976,37755.191,0.622,-3.385,-5.55,440.707,3.69,18918.787,158.405,6.417,50.109,5.058,1.678,34.85,0.0,0.0,4162.236,,0.0,0.0,0.0,0.0,11.024,3.68,-9.497,-10.338,92.7,3819.464,31.98,11071.463,55.617,29.324,-7.553,-14.426,157.715,6426.685,53.81,18836.402,93.583,49.891,3.92,6.382,-8.418,-5.385,54.717,2417.322,20.24,6535.013,35.2,17.309,-5.498,-7.112,122.225,440.707,3.69,14597.639,,0.0,0.0,0.0,6.417,38.664,5.507,0.15,0.0,7.745,0.396,17.915,0.0,657.664,0.261,0.0,1.742,6867.392,316.121,-7.07,-9.041,102.998,4009.363,33.57,12301.389,58.383,32.582,19.124,0.555,3.568,158.846,1.33,426.195,2.313,1.129,-0.909,-0.004,0.292,13.138,0.11,34.85,0.191,0.092
Switzerland,2017,CHE,8451688.0,517730729984.0,58.687,0.547,174.843,1.478,18.931,0.16,0.283,0.466,64.995,-3.758,-0.05,151.515,1.281,0.0,0.0,,,,,0.0,0.404,62.17,56.62,17.87,0.23,0.726,37489.188,0.612,1.963,3.11,434.233,3.67,19110.35,161.515,6.482,50.976,0.422,0.147,34.997,0.0,0.0,4140.856,,,,,0.0,11.045,3.68,-1.538,-1.963,90.738,3724.7,31.48,10736.039,55.599,28.638,-0.456,-2.383,155.332,6265.021,52.95,18378.84,93.518,49.024,5.55,8.927,-3.637,-2.3,52.417,2307.231,19.5,6201.917,34.44,16.543,2.465,3.012,125.237,434.233,3.67,14817.979,,,,,6.482,39.526,5.867,0.16,0.0,6.551,0.361,18.931,0.0,694.213,0.283,0.0,1.852,6699.253,316.847,1.294,-0.083,102.916,3957.789,33.45,12176.923,59.078,32.481,26.257,0.91,4.479,198.777,1.68,529.948,2.967,1.414,22.018,0.062,0.354,15.382,0.13,41.879,0.23,0.112
Switzerland,2018,CHE,8514431.0,531971145728.0,28.459,0.421,222.946,1.898,17.617,0.15,0.241,0.59,58.776,-6.941,-0.089,139.958,1.192,0.0,0.0,,,,,0.0,0.37,60.68,62.27,19.351,1.562,4.948,37794.062,0.605,-3.973,-6.417,415.765,3.54,18215.83,155.097,5.685,48.198,-5.143,-1.8,33.197,0.0,0.0,3898.936,,,,,0.0,10.316,3.66,1.507,0.829,91.566,3770.07,32.1,10754.269,51.55,28.455,8.447,11.365,166.698,6897.701,58.73,19578.232,94.315,51.802,-1.59,-2.62,18.946,9.566,61.983,2866.897,24.41,7279.755,39.2,19.262,-3.616,-4.528,120.709,415.765,3.54,14176.936,,,,,5.685,37.511,5.781,0.15,0.0,-1.469,-0.086,17.617,0.0,678.974,0.241,0.0,1.797,7313.466,321.795,2.953,1.799,104.715,4030.803,34.32,12298.478,55.115,32.541,15.567,0.667,5.146,229.023,1.95,604.379,3.132,1.599,-8.271,-0.031,0.323,14.094,0.12,37.91,0.193,0.1
Switzerland,2019,CHE,8575593.0,,9.604,0.182,242.615,2.081,17.492,0.15,0.226,0.62,56.842,-11.189,-0.133,123.412,1.058,0.0,0.0,,,,,0.0,0.315,60.24,66.5,19.804,4.349,13.995,39156.449,,2.189,3.395,417.464,3.58,18481.787,158.492,5.383,47.2,2.594,0.861,34.058,0.0,0.0,3971.543,,,,,0.0,10.143,3.78,8.74,7.636,99.202,4100.008,35.16,11567.958,52.872,29.543,6.761,10.6,177.298,7337.102,62.92,20674.666,94.617,52.8,-6.26,-10.392,3.547,1.962,63.945,2947.901,25.28,7456.623,38.015,19.043,2.21,2.667,123.376,417.464,3.58,14386.831,,,,,5.383,36.742,5.944,0.15,0.0,2.816,0.163,17.492,0.0,693.116,0.226,0.0,1.77,7754.566,335.79,8.704,8.638,113.353,4389.201,37.64,13218.043,56.602,33.757,11.979,0.595,5.741,254.21,2.18,669.475,3.278,1.71,19.672,0.062,0.385,17.492,0.15,44.878,0.226,0.115
Switzerland,2020,CHE,8638609.0,,-0.422,-0.009,239.829,2.072,19.679,0.17,0.252,0.671,57.567,-3.937,-0.042,117.689,1.017,0.0,0.0,,,,,0.0,0.329,61.84,67.4,21.814,-7.987,-26.818,35766.375,,-13.509,-21.41,419.049,3.62,15868.566,137.082,5.371,44.367,-2.675,-0.911,33.147,0.0,0.0,3837.102,,,,,0.0,10.728,3.88,-0.453,-0.812,98.39,4383.808,37.87,11389.559,56.187,31.844,-2.809,-5.408,171.889,7383.133,63.78,19897.807,94.629,55.633,-5.56,-8.991,-9.059,-6.006,57.939,2661.308,22.99,6706.966,34.11,18.752,-16.581,-20.457,102.918,419.049,3.62,11913.775,,,,,5.371,33.31,6.282,0.17,0.0,5.693,0.338,19.679,0.0,727.23,0.252,0.0,2.033,7802.182,308.972,0.79,0.598,113.951,4721.825,40.79,13190.842,60.519,36.881,19.33,1.085,6.826,300.974,2.6,790.142,3.858,2.209,-0.685,-0.004,0.381,17.364,0.15,44.083,0.223,0.123
Turkey,2000,TUR,64113548.0,807550844928.0,,0.0,0.0,0.0,2.652,0.17,0.137,0.0,488.217,12.114,28.226,4074.356,261.221,582.248,37.33,-5.995,-9.262,2265.318,145.238,30.025,30.21,127.68,124.33,14.379,6.802,55.068,13486.676,1.071,9.368,66.174,1453.203,93.17,12049.379,772.528,74.938,89.343,17.639,20.912,139.469,725.9,46.54,2175.351,-12.586,-0.98,106.136,6.805,37.433,16.13,60.7,-10.955,-11.234,91.307,481.645,30.88,1424.151,24.837,10.56,-10.766,-11.105,92.15,486.013,31.16,1437.298,25.062,10.657,3.35,2.624,,,,0.0,0.0,,0.0,,4.801,17.036,371.837,145.055,9.3,5799.671,-10.623,-4.017,527.124,33.796,7.48,43.003,0.744,0.25,0.08,12.903,0.09,3.899,1.248,11.607,0.201,0.064,0.086,1939.216,864.679,-10.766,-11.105,92.15,486.013,31.16,1437.298,25.062,10.657,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.927,0.038,0.099,0.468,0.03,1.54,0.024,0.011
Turkey,2001,TUR,65072016.0,753326817280.0,,0.0,0.0,0.0,2.766,0.18,0.147,0.0,517.309,-17.844,-46.613,3298.013,214.608,579.973,37.74,-1.655,-2.404,2195.003,142.833,30.886,27.317,126.34,122.19,15.553,-9.142,-79.048,12073.247,1.043,-7.567,-58.457,1503.719,97.85,10973.554,714.071,80.08,90.891,10.03,13.989,153.459,763.923,49.71,2358.288,-51.174,-3.482,51.059,3.322,40.683,19.533,63.21,-22.244,-20.771,70.536,368.976,24.01,1083.968,19.65,8.978,-21.852,-20.591,71.559,374.047,24.34,1099.693,19.92,9.109,4.15,3.285,,,,0.0,0.0,,0.0,,-6.947,-25.833,346.004,159.823,10.4,5317.252,-9.126,-3.084,471.963,30.712,8.511,44.042,0.84,0.27,0.09,13.292,0.096,4.149,1.383,12.908,0.221,0.074,0.107,1877.766,785.631,-21.852,-20.591,71.559,374.047,24.34,1099.693,19.92,9.109,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.826,0.085,0.183,0.922,0.06,2.817,0.049,0.023
Turkey,2002,TUR,65988664.0,818938118144.0,,0.0,0.0,0.0,1.97,0.13,0.101,0.0,464.881,4.444,9.537,3396.72,224.145,476.294,31.43,-7.5,-10.713,2002.166,132.12,24.474,26.074,131.57,128.42,14.939,9.42,74.002,13026.979,1.05,6.497,46.396,1431.458,94.46,11524.214,760.467,73.556,88.464,8.43,12.936,166.394,796.046,52.53,2521.56,21.154,0.703,61.0,4.025,40.905,19.356,59.7,40.291,27.781,98.317,510.391,33.68,1489.914,26.226,11.437,39.516,27.606,99.166,514.634,33.96,1502.766,26.444,11.536,3.15,2.394,,,,0.0,0.0,,0.0,,6.914,23.924,369.928,159.118,10.5,5605.935,-2.763,-0.848,452.55,29.863,8.176,43.033,0.708,0.23,0.1,-14.254,-0.132,3.485,1.515,10.729,0.179,0.078,0.082,1946.092,859.633,39.516,27.606,99.166,514.634,33.96,1502.766,26.444,11.536,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-23.077,-0.043,0.14,0.758,0.05,2.123,0.039,0.016
Turkey,2003,TUR,66867324.0,872922415104.0,,0.0,0.0,0.0,1.196,0.08,0.057,0.0,459.146,8.006,17.945,3620.454,242.09,469.886,31.42,-5.135,-6.784,1874.398,125.336,22.52,26.595,140.09,139.52,15.327,5.893,50.655,13613.353,1.043,6.139,46.684,1554.721,103.96,12070.943,807.152,74.513,88.67,20.486,34.087,200.481,950.24,63.54,2998.196,48.148,1.938,89.183,5.963,45.542,22.024,64.06,4.886,4.143,102.46,528.36,35.33,1532.287,25.323,11.256,4.687,3.971,103.137,531.799,35.56,1542.409,25.487,11.33,0.57,0.407,,,,0.0,0.0,,0.0,,-1.446,-5.348,364.58,134.595,9.0,5452.294,-3.223,-0.962,432.211,28.901,6.451,40.051,0.499,0.17,0.09,-28.559,-0.209,2.542,1.346,7.459,0.122,0.065,0.055,2086.52,910.288,4.687,3.971,103.137,531.799,35.56,1542.409,25.487,11.33,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.917,0.038,0.178,0.897,0.06,2.663,0.043,0.02
Turkey,2004,TUR,67785080.0,957900849152.0,,0.0,0.0,0.0,1.18,0.08,0.053,0.0,430.613,6.101,14.77,3789.332,256.86,495.242,33.57,-2.271,-2.846,1807.03,122.49,22.419,26.351,149.06,149.74,15.361,7.085,64.491,14380.439,1.018,4.233,34.164,1525.852,103.43,12411.514,841.315,69.073,86.308,5.588,11.203,211.684,918.639,62.27,3122.872,22.857,1.363,108.085,7.327,41.585,21.716,64.48,30.44,30.337,132.797,679.796,46.08,1959.092,30.773,13.623,30.238,30.327,133.464,683.189,46.31,1968.926,30.927,13.692,-0.68,-0.456,,,,0.0,0.0,,0.0,,2.247,8.191,372.771,111.972,7.59,5499.31,-5.829,-1.685,401.508,27.216,5.069,38.242,0.5,0.17,0.09,0.955,0.002,2.508,1.328,7.381,0.114,0.06,0.051,2209.041,974.779,30.238,30.327,133.464,683.189,46.31,1968.926,30.927,13.692,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.026,-0.012,0.166,0.885,0.06,2.453,0.04,0.017
Turkey,2005,TUR,68704712.0,1046618898432.0,,0.0,0.0,0.0,0.437,0.03,0.019,0.0,469.576,0.321,0.826,3750.629,257.686,614.223,42.2,6.473,7.929,1898.251,130.419,26.122,25.853,160.39,161.55,16.208,2.254,21.972,14507.764,0.952,4.947,41.621,1772.95,121.81,12851.182,882.937,75.401,88.581,21.517,45.548,257.232,1069.505,73.48,3744.028,30.378,2.226,139.032,9.552,45.484,25.807,75.86,-14.155,-19.519,113.278,575.797,39.56,1648.767,24.488,11.365,-14.171,-19.649,113.815,578.417,39.74,1656.581,24.599,11.419,-1.16,-0.723,,,,0.0,0.0,,0.0,,-1.275,-4.753,368.018,89.222,6.13,5356.524,2.666,0.726,406.696,27.942,3.794,36.922,0.368,0.12,0.09,-24.113,-0.132,1.747,1.31,5.355,0.074,0.056,0.037,2351.367,996.752,-14.171,-19.649,113.815,578.417,39.74,1656.581,24.599,11.419,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.253,0.003,0.169,0.873,0.06,2.459,0.037,0.017
Turkey,2006,TUR,69601328.0,1128341831680.0,,0.226,3.249,0.226,0.862,0.06,0.034,0.02,464.04,18.103,46.648,4372.529,304.334,655.304,45.61,17.353,22.632,2198.964,153.051,25.89,27.521,174.51,176.17,15.931,10.944,109.081,15888.103,0.98,10.87,95.976,1891.487,131.65,14064.566,978.912,74.729,88.523,13.505,34.738,291.97,1159.317,80.69,4194.898,0.892,0.085,138.465,9.637,45.802,26.403,81.75,11.839,12.615,125.893,635.62,44.24,1808.768,25.112,11.384,12.581,13.106,126.921,639.643,44.52,1823.536,25.271,11.477,-1.66,-0.951,,,,0.0,0.0,,0.0,,3.964,14.59,382.608,76.866,5.35,5497.139,-3.463,-0.968,387.555,26.974,3.037,34.599,0.43,0.15,0.09,15.148,0.062,2.155,1.293,6.184,0.085,0.051,0.039,2531.13,1105.833,12.581,13.106,126.921,639.643,44.52,1823.536,25.271,11.477,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.186,0.202,0.371,1.868,0.13,5.335,0.074,0.034
Turkey,2007,TUR,70468864.0,1191689584640.0,-36.364,-0.082,2.042,0.144,1.277,0.09,0.047,0.012,499.817,12.596,38.332,4862.662,342.666,742.597,52.33,12.439,19.038,2442.058,172.089,27.339,29.179,189.85,191.41,16.299,6.197,68.523,16664.893,0.985,9.418,92.197,2198.843,154.95,15199.757,1071.11,80.952,91.208,16.076,46.937,338.907,1348.539,95.03,4809.317,-1.326,-0.128,134.947,9.51,49.647,28.859,95.67,-18.971,-24.52,101.372,508.735,35.85,1438.543,18.729,8.632,-18.208,-23.674,103.246,517.392,36.46,1465.134,19.048,8.792,-1.56,-0.822,,,,0.0,0.0,,0.0,,1.811,6.928,389.536,107.707,7.59,5527.779,-2.742,-0.74,372.286,26.235,3.965,33.17,0.737,0.25,0.16,72.433,0.307,3.548,2.271,10.462,0.131,0.084,0.063,2716.235,1174.356,-18.208,-23.674,103.246,517.392,36.46,1465.134,19.048,8.792,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169.042,0.621,0.993,5.109,0.36,14.088,0.188,0.085
